1968, 0.4
1969, 0.29
1970, 0.56
1971, 0.1
1972, 0.51
1973, 0.21
1974, 3.0
1975, 0.62
1976, 1.81
1977, 0.17
1978, 0.93
1979, 1.85
1980, 0.31
1981, 3.29
1982, 0.61
1983, 6.62
1984, 0.78
1985, 3.35
1986, 1.99
1987, 0.46
1988, 0.84
1989, 0.68
1990, 0.53
1991, 0.67
1992, 0.55
1993, 0.67
1994, 1.95
1995, 6.24
1996, 3.16
1997, 1.15
1998, 1.21
1999, 0.33
2000, 0.2
2001, 9.66
2002, 2.17
2003, 1.76
2004, 2.19
2005, 2.23
2006, 2.12
