1968, 1.5
1969, 0.4
1970, 0.8
1971, 0.17
1972, 0.71
1973, 0.21
1974, 4.26
1975, 0.92
1976, 3.21
1977, 0.22
1978, 1.26
1979, 2.34
1980, 0.4
1981, 4.72
1982, 0.95
1983, 8.22
1984, 0.82
1985, 1.24
1986, 2.07
1987, 0.47
1988, 0.88
1989, 0.77
1990, 0.49
1991, 0.68
1992, 0.57
1993, 0.55
1994, 2.0
1995, 2.2
1996, 3.23
1997, 1.67
1998, 1.24
1999, 0.33
2000, 0.2
2001, 0.84
2002, 2.28
2003, 1.82
2004, 2.2
2005, 2.23
2006, 2.12
